Catalog Number,Year,Day of Year,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Julian Date,Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Delta Julian Date,Delta Inclination (rad),Delta Omega (rad),Delta Eccentricity,Delta Argument of Perigee (rad),Delta Mean Anomaly (rad),Delta Mean Motion (rev/day),Delta Orbital Period (s),Delta Semi-major axis (km),Maneuver
26997,2002,16.95306114,1.1525456248469754,5.158786607179524,0.0007633,4.537287077849106,1.7462071526080827,12.8093052,6745.096525610147,7715.865203495932,2572.95306114,0.9138008374691128,0.4061625652872851,-0.9020081645625015,0.43171897232179535,-0.984708791731515,-0.17420848282061302,0.9846549276897241,-0.17451267397052933,1.0930626599997595,6.632251157578928e-05,-0.039549160850191,1.4999999999999823e-06,0.0064577182323786175,-0.00641757565958323,7.800000000557361e-06,-0.004107309812752646,-0.0031322947488661157,0
26997,2002,17.81189622,1.152655580589851,5.127768615713081,0.000765,4.553408684149778,1.7300035158325673,12.80930555,6745.096341307902,7715.86506294432,2573.81189622,0.9138454918515699,0.40606208518225667,-0.9149631894120365,0.4035373118076615,-0.9873892274652734,-0.1583114445816557,0.9873532823226433,-0.158535472014003,0.8588350800000626,0.0001099557428756448,-0.031017991466442574,1.6999999999999871e-06,0.016121606300671942,-0.016203636775515395,3.499999987610636e-07,-0.00018430224554322194,-0.00014055161227588542,0
26997,2002,18.28035294,1.1527166671136708,5.110842412627239,0.0007722,4.588317014518917,1.6951056574389405,12.80930534,6745.096451889248,7715.865147275287,2574.28035294,0.9138702950677571,0.40600626078026264,-0.9216621540854685,0.38799339392125504,-0.9923129423572009,-0.12375388652642212,0.9922835395891746,-0.12398942317947503,0.4684567199997218,6.108652381975332e-05,-0.01692620308584214,7.200000000000067e-06,0.034908330369138874,-0.0348978583936268,-2.0999999961190952e-07,0.00011058134623453952,8.433096718363231e-05,0
26997,2002,18.82688453,1.1527061951381588,5.091048633580371,0.0007722,4.579398382041226,1.7040347618921436,12.80930475,6745.096762570193,7715.865384205159,2574.82688453,0.913866043330028,0.4060158307853518,-0.9291609633068756,0.36967540392436044,-0.9911697765384327,-0.1325989218536612,0.9911368832120834,-0.13284456607869585,0.546531590000086,-1.0471975512071907e-05,-0.019793779046867854,0.0,-0.00891863247769109,0.008929104453203163,-5.899999990788274e-07,0.0003106809454038739,0.00023692987178947078,0
26997,2002,19.84187174,1.152720157772175,5.0543024715088825,0.0007743,4.609219077640801,1.6742001036585528,12.80930537,6745.096436091912,7715.865135228005,2575.84187174,0.9138717122913964,0.4060030707686718,-0.9421148154037131,0.3352904332020636,-0.9946827045489133,-0.1029869762215558,0.99465859135759,-0.1032196039448644,1.014987210000072,1.396263401631792e-05,-0.03674616207148862,2.099999999999997e-06,0.02982069559957523,-0.029834658233590883,6.199999997846817e-07,-0.00032647828084009234,-0.0002489771541149821,0
26997,2002,20.85685878,1.1527253937599309,5.017538856144873,0.0007726,4.611112759879215,1.6723081667493906,12.80930564,6745.096293915897,7715.865026802478,2576.85685878,0.9138738381059767,0.4059982857420105,-0.9538019351869735,0.30043613037313677,-0.9948759455583311,-0.10110317971961384,0.9948520960670245,-0.10133758903313117,1.014987040000051,5.235987755813909e-06,-0.03676361536400918,-1.6999999999999871e-06,0.0018936822384141294,-0.0018919369091621174,2.6999999924726126e-07,-0.00014217601528798696,-0.00010842552728718147,0
26997,2002,21.79376941,1.1527253937599309,4.983597438181341,0.0007718,4.623447001703059,1.659968688937791,12.8093069,6745.095630427904,7715.86452081673,2577.79376941,0.9138738381059767,0.4059982857420105,-0.9634478590289814,0.26789591809594987,-0.9960472689761392,-0.0888247598655622,0.9960267787873256,-0.08905423032368523,0.9369106300000567,0.0,-0.03394141796353267,-8.000000000000194e-07,0.012334241823843684,-0.01233947781159972,1.259999999447814e-06,-0.0006634879928242299,-0.0005059857476226171,0
26997,2002,22.49645278,1.1527149217844188,4.958131339065491,0.0007741,4.647117157018606,1.6363002789514958,12.80930699,6745.09558303591,7715.864484674894,2578.49645278,0.9138695864517618,0.4060078557842028,-0.9699569938762974,0.2432764477512288,-0.9978705507257227,-0.06522548577314514,0.9978553831282193,-0.06545711849779785,0.7026833699997042,-1.0471975512071907e-05,-0.025466099115849516,2.3000000000000017e-06,0.02367015531554717,-0.023668409986295158,9.000000034120603e-08,-4.739199448522413e-05,-3.6141836062597577e-05,0
26997,2002,22.80875644,1.152709685796663,4.946818114854064,0.0007667,4.651726571573122,1.6316577031411907,12.80930623,6745.0959832349945,7715.864789872632,2578.8087564400003,0.9138674605870729,0.40601264078860233,-0.9726471048947933,0.23228777268676232,-0.9981606002539197,-0.06062521010878808,0.9981485180477709,-0.06082381046135348,0.3123036600004525,-5.235987755813909e-06,-0.011313224211426665,-7.399999999999963e-06,0.004609414554516356,-0.004642575810305027,-7.599999989338357e-07,0.00040019908465183107,0.0003051977382710902,0
26997,2002,23.82374336,1.152693977833395,4.910031810209779,0.0007685,4.660976816608693,1.6224493460076688,12.80930699,6745.09558303591,7715.864484674894,2579.82374336,0.9138610828426814,0.4060269957350148,-0.980532152081993,0.19635859729957184,-0.9986786857890457,-0.05138951790651952,0.9986662793770393,-0.051630053604670684,1.0149869199999557,-1.570796326810786e-05,-0.03678630464428512,1.7999999999999353e-06,0.009250245035571147,-0.009208357133521972,7.599999989338357e-07,-0.00040019908465183107,-0.0003051977382710902,0
26997,2002,24.76065411,1.1526957231626471,4.8760851562584895,0.0007656,4.664415115235122,1.619009302051988,12.80930751,6745.09530921551,7715.864275855406,2580.76065411,0.9138617914920825,0.406025400745916,-0.9866316730031528,0.16296607569368482,-0.9988494748170504,-0.04795546535800198,0.9988379796267498,-0.048194298990154996,0.9369107499996971,1.7453292522340291e-06,-0.03394665395128982,-2.9000000000000163e-06,0.0034382986264285265,-0.0034400439556807605,5.200000003924288e-07,-0.000273820400252589,-0.00020881948785245186,0
26997,2002,25.77564057,1.1526922325041429,4.8392971062849535,0.0007672,4.651836527315998,1.631596616617371,12.80930794,6745.095082787119,7715.864103177762,2581.77564057,0.9138603741904968,0.4060285907228765,-0.9919579660180612,0.12656774333656637,-0.9981672603099075,-0.06051545625221124,0.998152231700588,-0.06076283692468407,1.014986460000273,-3.4906585042460136e-06,-0.03678804997353602,1.6000000000000389e-06,-0.012578587919123585,0.012587314565382979,4.3000000005122274e-07,-0.00022642839030595496,-0.00017267764360440196,0
26997,2002,26.79062701,1.1526957231626471,4.802517782957677,0.0007653,4.645427678302676,1.6380107016184502,12.80930859,6745.094740511673,7715.863842153436,2582.79062701,0.9138617914920825,0.406025400745916,-0.9959411481621541,0.09000682972669496,-0.9977589295784535,-0.0669112729400571,0.9977419642082108,-0.06716377638237252,1.0149864400000297,3.4906585042460136e-06,-0.03677932332727618,-1.899999999999992e-06,-0.006408849013322282,0.006414085001079206,6.50000000490536e-07,-0.0003422754462008015,-0.00026102432639163453,0
26997,2002,27.80561377,1.152693977833395,4.765741950288904,0.0007549,4.6415547926925,1.6419062765089014,12.80930897,6745.0945404121985,7715.863689554611,2583.80561377,0.9138610828426814,0.4060269957350148,-0.998577067885273,0.05332766161806562,-0.9974923077151996,-0.07077496767223293,0.99747275274027,-0.07105003547323699,1.0149867599998288,-1.7453292522340291e-06,-0.03677583266877349,-1.0400000000000036e-05,-0.003872885610175736,0.0038955748904512255,3.7999999946691787e-07,-0.00020009947456856025,-0.00015259882547979942,0
26997,2002,28.74252379,1.152702704479655,4.73180053232537,0.0007511,4.631327163275813,1.6521426325718482,12.80931043,6745.093771609062,7715.863103253926,2584.74252379,0.9138646260618479,0.4060190207771537,-0.999811601741575,0.019410332891175778,-0.9967162896044908,-0.08097306982606597,0.9966932133499975,-0.08125662103518999,0.9369100200001412,8.726646260059923e-06,-0.03394141796353356,-3.799999999999984e-06,-0.0102276294166872,0.010236356062946816,1.4600000000086766e-06,-0.000768803136452334,-0.0005863006845174823,0
26997,2002,29.91366136,1.1527061951381588,4.689359360904624,0.0007518,4.639453416273099,1.6440146342453106,12.80931191,6745.092992274555,7715.862508921839,2585.91366136,0.913866043330028,0.4060158307853518,-0.9997348300333156,-0.023027583856268356,-0.9973413806226,-0.07287091668015429,0.9973207369909618,-0.07315290539551206,1.1711375699997006,3.4906585038019244e-06,-0.042441171420746215,6.999999999999628e-07,0.008126252997286088,-0.008127998326537655,1.4799999998871272e-06,-0.0007793345066602342,-0.0005943320866208524,0
26997,2002,30.69441946,1.1527079404674108,4.661060592412789,0.0007483,4.646933897447147,1.6365428797175228,12.80931331,6745.092255066404,7715.861946715917,2586.69441946,0.9138667519599423,0.4060142357875956,-0.9986829874826695,-0.051305852616346466,-0.9978585807749413,-0.06540835400635073,0.9978394738168307,-0.06569919704951066,0.7807581000001846,1.7453292520119845e-06,-0.02829876849183499,-3.4999999999999224e-06,0.007480481174047426,-0.007471754527787811,1.4000000003733248e-06,-0.000737208151804225,-0.0005622059225061093,0
26997,2002,31.1628744,1.1527079404674108,4.644082029449387,0.0007446,4.654533061010329,1.6289402254958358,12.80931389,6745.091949651645,7715.8617138020645,2587.1628744,0.9138667519599423,0.4060142357875956,-0.9976679871716735,-0.06825384511382142,-0.9983268130973733,-0.05782364785139633,0.9983101196857693,-0.05811114293304543,0.4684549399999014,0.0,-0.016978562963402055,-3.7000000000000357e-06,0.007599163563182465,-0.007602654221686933,5.800000000277805e-07,-0.00030541475825884845,-0.00023291385241464013,0
26997,2002,31.70940528,1.1527079404674108,4.624281269085512,0.0007496,4.645310741242791,1.6381712719096337,12.80931415,6745.09181274159,7715.861609392412,2587.7094052800003,0.9138667519599423,0.4060142357875956,-0.996121025941995,-0.08799375930296012,-0.997751098349125,-0.06702794747800851,0.9977311668388266,-0.06732398323356732,0.5465308800003186,0.0,-0.019800760363875014,5.000000000000013e-06,-0.009222319767538067,0.009231046413797905,2.600000001962144e-07,-0.00013691005551663693,-0.0001044096525220084,0
26997,2002,32.72439046,1.152700959150403,4.58748798312422,0.0007509,4.64998298765038,1.633506006819053,12.80931556,6745.091070267927,7715.861043170899,2588.72439046,0.9138639174235822,0.4060206157711995,-0.9922100055069304,-0.12457650248717501,-0.9980533779197222,-0.06236549384902093,0.9980343922889863,-0.06266858709396536,1.0149851799997123,-6.9813170078258935e-06,-0.03679328596129228,1.2999999999999774e-06,0.004672246407588787,-0.004665265090580739,1.4099999994243717e-06,-0.0007424736631946871,-0.0005662215125994408,0
26997,2002,33.97360214,1.152699213821151,4.542212396998234,0.0007594,4.627651499871113,1.6557956066962722,12.80931687,6745.090380452116,7715.860517107033,2589.9736021400004,0.9138632087825327,0.4060222107640086,-0.9855548767514888,-0.16935638432417535,-0.9964119274642875,-0.08463610817436837,0.9963897356367367,-0.08489696530356006,1.2492116800003714,-1.7453292520119845e-06,-0.04527558612598526,8.500000000000044e-06,-0.02233148777926708,0.022289599877219235,1.3100000000321188e-06,-0.0006898158108015195,-0.0005260638663457939,0
26997,2002,34.6762837,1.152711431125915,4.516746297882386,0.0007586,4.660271703590887,1.6231911109397663,12.80931962,6745.0889323659485,7715.85941277478,2590.6762837,0.9138681692114198,0.40601104578837255,-0.980922936590248,-0.19439699707342295,-0.9986422021102884,-0.05209368641509211,0.998627707276667,-0.05237081495783004,0.7026815599997462,1.2217304764083892e-05,-0.02546609911584863,-8.000000000000194e-07,0.03262020371977403,-0.032604495756505925,2.750000000162345e-06,-0.0014480861673291656,-0.001104332252907625,0
26997,2002,35.84742071,1.1527061951381588,4.474303381132387,0.0007538,4.658922564079095,1.624528033146794,12.80931998,6745.088742798352,7715.859268207679,2591.84742071,0.913866043330028,0.4060158307853518,-0.9717912527174253,-0.2358426618360157,-0.998571011628095,-0.05344094624950992,0.9985567991380374,-0.05370585531575864,1.1711370099997112,-5.235987756257998e-06,-0.042442916749998894,-4.800000000000008e-06,-0.0013491395117917193,0.0013369222070276354,3.599999995884673e-07,-0.00018956759686261648,-0.00014456710141530493,0
26997,2002,36.70625507,1.152688741845639,4.4431597259598,0.0007497,4.6596224411091445,1.6238368827630043,12.8093193,6745.089100870488,7715.859541278876,2592.70625507,0.9138589568777763,0.4060317806948893,-0.9639761921566771,-0.26598853538284906,-0.9986081691518462,-0.05274205630422149,0.9985936794578789,-0.053015689628401315,0.8588343600004009,-1.7453292519675756e-05,-0.03114365517258655,-4.1000000000000454e-06,0.0006998770300494783,-0.0006911503837896404,-6.799999994200334e-07,0.0003580721368052764,0.00027307119762554066,0
26997,2002,37.95546986,1.1526643072361111,4.3978736678583035,0.0007389,4.654269516293279,1.629200279554383,12.80931685,6745.090390983653,7715.860525138541,2593.95546986,0.9138490353769502,0.40605411036045136,-0.9509464313894308,-0.30935559575948596,-0.9983115393108354,-0.05808674959773793,0.9982949738904584,-0.0583707555634587,1.249214789999769,-2.443460952794574e-05,-0.045286058101496884,-1.0799999999999937e-05,-0.0053529248158659115,0.0053633967913786496,-2.4500000002092293e-06,0.001290113164941431,0.0009838596643021447,0
26997,2002,38.89238109,1.152648599272843,4.363911305943746,0.0007353,4.657646728395887,1.6258335394272858,12.80931528,6745.0912177094915,7715.861155612041,2594.89238109,0.9138426569811585,0.4060684650174361,-0.9398936262559622,-0.3414673795890577,-0.9985020170652104,-0.05471491493830844,0.9984858348831936,-0.055009431351466465,0.9369112300000779,-1.570796326810786e-05,-0.033962361914557704,-3.599999999999979e-06,0.003377212102608773,-0.0033667401270971453,-1.5700000002283332e-06,0.0008267258381238207,0.0006304735006779083,0
26997,2002,39.75121722,1.1526311459803231,4.332778122746671,0.0007277,4.670707027188562,1.6127662593176044,12.80931271,6745.092571012735,7715.862187661299,2595.75121722,0.9138355696102696,0.406084414518797,-0.9288089061257743,-0.3705590585877543,-0.9991314331527364,-0.041669884642975864,0.9991193916575543,-0.041957612108397484,0.8588361299998724,-1.74532925198978e-05,-0.03113318319707492,-7.600000000000076e-06,0.013060298792674452,-0.01306728010968139,-2.5699999994799327e-06,0.0013533032433770131,0.001032049257446488,0
26997,2002,40.06352135,1.1526084567000472,4.321438718596464,0.0007557,4.715654491415171,1.5677228019821345,12.80931051,6745.093729482868,7715.863071127864,2596.06352135,0.9138263556119508,0.4061051486856334,-0.9245473637932302,-0.38106714907347816,-0.9999946682235928,0.0032655052268204246,0.9999952767263309,0.003073519973727616,0.31230413000002955,-2.2689280275933754e-05,-0.011339404150207066,2.800000000000003e-05,0.04494746422660878,-0.04504345733546988,-2.2000000008404186e-06,0.0011584701333049452,0.0008834665650283569,0
26997,2002,40.92235752,1.1526014753830391,4.290305535399389,0.000748,4.726463315472772,1.5569872817531174,12.80930984,6745.094082289761,7715.863340183641,2596.92235752,0.9138235204408999,0.40611152838721565,-0.9122374127142884,-0.40966193726576694,-0.9999009581808377,0.01407387043576409,0.9999046566526145,0.013808606172130124,0.8588361699999041,-6.981317008047938e-06,-0.03113318319707492,-7.700000000000025e-06,0.01080882405760164,-0.010735520229017137,-6.700000003689865e-07,0.00035280689280625666,0.0002690557776077185,0
26997,2002,41.93734615,1.1525840220905192,4.2535052681210885,0.0007365,4.755261248130678,1.528213783704739,12.80930765,6745.095235494637,7715.864219634776,2597.93734615,0.9138164323184162,0.40612747755457435,-0.8965475129653123,-0.4429475781576338,-0.9990811250855013,0.04285913552428337,0.9990935005019941,0.04256967529441511,1.0149886300000617,-1.74532925198978e-05,-0.036800267278300325,-1.1500000000000008e-05,0.028797932657905534,-0.028773498048378476,-2.190000000013015e-06,0.001153204875663505,0.000879451135006093,0
26997,2002,42.95233372,1.1525648234687473,4.216699764855032,0.0007316,4.722710857580984,1.5607729009006932,12.80930515,6745.096551939041,7715.865223574736,2598.9523337200003,0.9138086350621736,0.40614502149577963,-0.8796411016704889,-0.4756380264990685,-0.9999467298985296,0.010321693913161555,0.999949765887255,0.01002325805433917,1.0149875700003577,-1.9198621771909785e-05,-0.03680550326605658,-4.8999999999999565e-06,-0.03255039054969355,0.03255911719595428,-2.4999999990171773e-06,0.0013164444044377888,0.001003939959446143,0
26997,2002,43.96732095,1.1525578421517393,4.179904733564488,0.0007285,4.708966389721529,1.5745313313941642,12.80930425,6745.097025859152,7715.8655849932,2599.9673209499997,0.9138057996127583,0.4061514010736481,-0.8615485398132321,-0.5076752047773139,-0.9999941429422937,-0.003422583981054542,0.9999930248784304,-0.0037349959152265305,1.0149872299994058,-6.981317008047938e-06,-0.03679503129054407,-3.100000000000021e-06,-0.013744467859455156,0.01375843049347103,-8.999999998593466e-07,0.00047392011128977174,0.00036141846430837177,0
26997,2002,44.51385235,1.1525578421517393,4.160096991883604,0.0007301,4.705967914066602,1.5775280617198386,12.80930413,6745.097089048506,7715.865633182332,2600.51385235,0.9138057996127583,0.4061514010736481,-0.8513242907452756,-0.5246398307287138,-0.9999793850244992,-0.006421022194652074,0.9999773419580151,-0.006731684082221009,0.5465314000002763,0.0,-0.01980774168088395,1.6000000000000389e-06,-0.0029984756549268354,0.0029967303256743794,-1.2000000104706032e-07,6.31893535683048e-05,4.8189132030529436e-05,0
26997,2002,44.90423239,1.1525526061639835,4.145938880991427,0.0007255,4.696859040700445,1.586640425744501,12.80930316,6745.097599829154,7715.866022711176,2600.90423239,0.913803672996469,0.40615618574405865,-0.8438113065501778,-0.5366399900660422,-0.9998794129103208,-0.015529315442483562,0.9998744848899993,-0.01584343605278322,0.3903800399998545,-5.235987755813909e-06,-0.014158110892177334,-4.600000000000003e-06,-0.00910887336615751,0.009112364024662423,-9.699999985457453e-07,0.0005107806482556043,0.0003895288436979172,0
26997,2002,45.91921976,1.1525438795177234,4.109131632396118,0.000722,4.702562776695962,1.5809436710659917,12.80930264,6745.09787364974,7715.866231530783,2601.91921976,0.9138001285803147,0.4061641601699986,-0.823492002605247,-0.5673278784311588,-0.9999517232489796,-0.009826045562489158,0.9999485161438926,-0.010147170129026552,1.014987370000199,-8.726646260059923e-06,-0.03680724859530837,-3.500000000000031e-06,0.005703735995517434,-0.005696754678509386,-5.200000003924288e-07,0.0002738205857895082,0.0002088196069962578,0
26997,2002,46.93420673,1.1525421341884714,4.072319147813053,0.000719,4.685071086932474,1.5984475781342427,12.80930241,6745.097994762698,7715.866323893304,2602.93420673,0.913799419688733,0.4061657550514749,-0.8020540522351409,-0.5972514523156808,-0.9996268895528765,-0.027314495837217616,0.9996177285074163,-0.027647727821170344,1.0149869699998817,-1.7453292520119845e-06,-0.03681248458306552,-2.9999999999999645e-06,-0.017491689763487805,0.017503907068251,-2.299999994903601e-07,0.00012111295836803038,9.236252117261756e-05,0
